i,j,distance,min,max
507,3017,-1,3,1013
2560,3017,-1,3,1013
218,661,-1,3,1015
2644,2728,-1,3,1037
2716,2728,-1,3,1037
394,2728,-1,3,1040
394,2876,-1,3,1043
212,2876,-1,3,1046
92,1793,-1,3,1048
299,1793,-1,3,1048
212,2121,-1,3,1049
258,2903,-1,3,1050
2903,2960,-1,3,1050
1793,1958,-1,3,1051
1793,2785,-1,3,1051
1170,2121,-1,3,1052
1958,2513,-1,3,1054
2513,2785,-1,3,1054
755,1081,-1,3,1062
755,2812,-1,3,1062
1081,1637,-1,3,1062
1637,2812,-1,3,1062
755,2582,-1,3,1065
1637,2582,-1,3,1065
2582,2765,-1,3,1068
1802,2655,-1,3,1084
2655,3078,-1,3,1084
1802,1871,-1,3,1087
1871,3078,-1,3,1087
105,412,-1,3,1092
412,2935,-1,3,1092
2195,2327,-1,3,1106
2195,2688,-1,3,1106
760,3014,-1,3,1107
892,2195,-1,3,1109
2195,2514,-1,3,1109
2965,3014,-1,3,1110
689,2007,-1,3,1111
1895,2965,-1,3,1113
907,2007,-1,3,1114
1254,2007,-1,3,1114
2007,2914,-1,3,1114
692,1895,-1,3,1116
1857,1895,-1,3,1116
692,1880,-1,3,1119
692,2793,-1,3,1119
1857,1880,-1,3,1119
1857,2793,-1,3,1119
174,1880,-1,3,1122
174,2793,-1,3,1122
244,1917,-1,3,1123
244,2886,-1,3,1123
174,1884,-1,3,1125
1849,1884,-1,3,1128
1884,2069,-1,3,1128
1849,2324,-1,3,1131
1849,2677,-1,3,1131
2069,2324,-1,3,1131
2069,2677,-1,3,1131
192,2324,-1,3,1134
192,2677,-1,3,1134
2141,2324,-1,3,1134
2141,2677,-1,3,1134
182,192,-1,3,1137
182,2141,-1,3,1137
192,3042,-1,3,1137
2141,3042,-1,3,1137
171,240,-1,3,1139
171,2493,-1,3,1139
182,2183,-1,3,1140
2183,3042,-1,3,1140
635,2760,-1,3,1141
294,341,-1,3,1157
294,2804,-1,3,1157
316,341,-1,3,1157
316,2804,-1,3,1157
341,2242,-1,3,1160
2242,2804,-1,3,1160
230,400,-1,3,1161
230,407,-1,3,1161
230,2717,-1,3,1161
230,3013,-1,3,1161
400,2265,-1,3,1161
407,2265,-1,3,1161
2265,2717,-1,3,1161
2265,3013,-1,3,1161
400,733,-1,3,1164
400,1493,-1,3,1164
407,733,-1,3,1164
407,1493,-1,3,1164
733,2717,-1,3,1164
733,3013,-1,3,1164
1493,2717,-1,3,1164
1493,3013,-1,3,1164
804,2354,-1,3,1175
58,2796,-1,3,1177
124,2796,-1,3,1177
2595,2796,-1,3,1177
153,382,-1,3,1198
382,2739,-1,3,1198
78,736,-1,3,1200
736,927,-1,3,1200
736,2133,-1,3,1200
736,2693,-1,3,1203
135,2693,-1,3,1206
391,2693,-1,3,1206
1344,2693,-1,3,1206
1787,2810,-1,3,1207
2269,2810,-1,3,1207
135,616,-1,3,1209
135,1815,-1,3,1209
391,616,-1,3,1209
391,1815,-1,3,1209
616,1344,-1,3,1209
1344,1815,-1,3,1209
8,246,-1,3,1218
8,2750,-1,3,1218
8,2768,-1,3,1218
246,463,-1,3,1218
463,2750,-1,3,1218
463,2768,-1,3,1218
8,841,-1,3,1221
8,2637,-1,3,1221
463,841,-1,3,1221
463,2637,-1,3,1221
431,841,-1,3,1224
431,2637,-1,3,1224
2571,3082,-1,3,1233
518,989,-1,3,1234
1989,3082,-1,3,1236
2296,3082,-1,3,1236
384,1989,-1,3,1239
384,2296,-1,3,1239
26,2756,-1,3,1250
411,2756,-1,3,1250
51,62,-1,3,1252
62,65,-1,3,1252
62,2512,-1,3,1252
26,921,-1,3,1253
26,2947,-1,3,1253
411,921,-1,3,1253
411,2947,-1,3,1253
921,2213,-1,3,1256
2213,2947,-1,3,1256
52,677,-1,3,1257
44,2213,-1,3,1259
976,2213,-1,3,1259
677,1421,-1,3,1260
44,2264,-1,3,1262
976,2264,-1,3,1262
84,2264,-1,3,1265
429,2264,-1,3,1265
84,388,-1,3,1268
388,429,-1,3,1268
461,2632,-1,3,1277
503,2398,-1,3,1279
503,2468,-1,3,1279
2398,2620,-1,3,1279
2468,2620,-1,3,1279
1323,2632,-1,3,1280
456,798,-1,3,1281
2398,2666,-1,3,1282
2468,2666,-1,3,1282
149,798,-1,3,1284
149,753,-1,3,1287
149,1878,-1,3,1287
149,2962,-1,3,1287
472,753,-1,3,1290
472,1878,-1,3,1290
472,2962,-1,3,1290
549,1952,-1,3,1291
1952,2799,-1,3,1291
410,472,-1,3,1293
283,1952,-1,3,1294
194,283,-1,3,1297
283,2117,-1,3,1297
557,1621,-1,3,1298
1621,2539,-1,3,1298
1621,2640,-1,3,1298
194,268,-1,3,1300
268,2117,-1,3,1300
293,1621,-1,3,1301
268,2880,-1,3,1303
293,1839,-1,3,1304
2356,2880,-1,3,1306
2616,2880,-1,3,1306
21,1839,-1,3,1307
1839,2352,-1,3,1307
287,574,-1,3,1311
287,1912,-1,3,1311
343,574,-1,3,1311
343,1912,-1,3,1311
287,1781,-1,3,1314
343,1781,-1,3,1314
219,2297,-1,3,1316
1781,2991,-1,3,1317
553,2991,-1,3,1320
2120,2991,-1,3,1320
553,1951,-1,3,1323
1951,2120,-1,3,1323
356,2738,-1,3,1343
1289,2738,-1,3,1343
2041,2738,-1,3,1343
1142,1232,-1,3,1348
1232,2040,-1,3,1348
2314,3083,-1,3,1350
2698,3083,-1,3,1350
2931,3083,-1,3,1350
307,1232,-1,3,1351
1232,2511,-1,3,1351
1232,2861,-1,3,1351
651,664,-1,3,1352
73,307,-1,3,1354
73,2511,-1,3,1354
73,2861,-1,3,1354
73,2419,-1,3,1357
73,2873,-1,3,1357
158,842,-1,3,1359
158,2745,-1,3,1359
673,842,-1,3,1359
673,2745,-1,3,1359
731,3071,-1,3,1361
158,2725,-1,3,1362
673,2725,-1,3,1362
131,2725,-1,3,1365
278,2725,-1,3,1365
2438,2725,-1,3,1365
2725,2732,-1,3,1365
131,358,-1,3,1368
278,358,-1,3,1368
358,2438,-1,3,1368
358,2732,-1,3,1368
1164,2300,-1,3,1369
29,358,-1,3,1371
1982,2300,-1,3,1372
178,793,-1,3,1373
257,793,-1,3,1373
793,2705,-1,3,1373
29,263,-1,3,1374
345,1659,-1,3,1382
345,562,-1,3,1385
562,2744,-1,3,1388
172,2744,-1,3,1391
2194,2744,-1,3,1391
172,545,-1,3,1394
172,2107,-1,3,1394
545,2194,-1,3,1394
2107,2194,-1,3,1394
340,589,-1,3,1395
340,2459,-1,3,1395
340,2519,-1,3,1395
295,340,-1,3,1398
340,551,-1,3,1398
340,701,-1,3,1398
340,2366,-1,3,1398
340,2642,-1,3,1398
1118,1795,-1,3,1399
295,2070,-1,3,1401
551,2070,-1,3,1401
701,2070,-1,3,1401
2070,2366,-1,3,1401
2070,2642,-1,3,1401
899,1795,-1,3,1402
1795,1942,-1,3,1402
899,1927,-1,3,1405
1927,1942,-1,3,1405
1822,2335,-1,3,1410
765,2335,-1,3,1413
2310,2332,-1,3,1415
765,1258,-1,3,1416
1258,2976,-1,3,1419
852,2976,-1,3,1422
2471,2976,-1,3,1422
852,2454,-1,3,1425
2454,2471,-1,3,1425
367,2454,-1,3,1428
722,2135,-1,3,1429
888,2135,-1,3,1429
684,1677,-1,3,1436
1677,1929,-1,3,1436
538,1772,-1,3,1440
567,1772,-1,3,1440
1077,1772,-1,3,1440
1916,3088,-1,3,1441
538,2896,-1,3,1443
567,2896,-1,3,1443
1077,2896,-1,3,1443
1916,2574,-1,3,1444
2510,2701,-1,3,1445
2611,2701,-1,3,1445
572,2113,-1,3,1452
1430,2113,-1,3,1452
1102,1176,-1,3,1456
1176,1701,-1,3,1459
2501,3043,-1,3,1460
905,3043,-1,3,1463
1479,3043,-1,3,1463
1963,3043,-1,3,1463
2109,2197,-1,3,1464
2197,2856,-1,3,1464
905,1635,-1,3,1466
1479,1635,-1,3,1466
1635,1963,-1,3,1466
501,2303,-1,3,1474
1372,2189,-1,3,1476
1372,3058,-1,3,1476
1390,2189,-1,3,1476
1390,3058,-1,3,1476
520,2767,-1,3,1483
1654,2767,-1,3,1483
2762,2767,-1,3,1483
41,2271,-1,3,1485
2271,2446,-1,3,1485
520,1990,-1,3,1486
1654,1990,-1,3,1486
1990,2762,-1,3,1486
250,2330,-1,3,1490
2330,2340,-1,3,1490
250,738,-1,3,1493
250,747,-1,3,1493
738,2340,-1,3,1493
747,2340,-1,3,1493
375,2128,-1,3,1495
2111,2128,-1,3,1495
181,738,-1,3,1496
181,747,-1,3,1496
375,2980,-1,3,1498
2111,2980,-1,3,1498
596,2980,-1,3,1501
2817,2980,-1,3,1501
596,1845,-1,3,1504
596,2368,-1,3,1504
1845,2817,-1,3,1504
2368,2817,-1,3,1504
1845,3029,-1,3,1507
2368,3029,-1,3,1507
2038,2393,-1,3,1508
1301,3029,-1,3,1510
1049,2393,-1,3,1511
1032,2333,-1,3,1518
208,1791,-1,3,1519
208,1934,-1,3,1519
695,2333,-1,3,1521
208,685,-1,3,1522
473,695,-1,3,1524
685,2209,-1,3,1525
473,1818,-1,3,1527
17,59,-1,3,1535
17,1883,-1,3,1535
17,1959,-1,3,1538
17,2086,-1,3,1538
863,2387,-1,3,1540
2387,2970,-1,3,1540
365,1776,-1,3,1560
365,1837,-1,3,1560
202,365,-1,3,1563
387,2336,-1,3,1567
1242,2966,-1,3,1571
1242,2814,-1,3,1574
1103,1419,-1,3,1578
1103,2562,-1,3,1578
214,486,-1,3,1593
214,1968,-1,3,1593
214,267,-1,3,1596
214,1287,-1,3,1596
197,2467,-1,3,1597
267,803,-1,3,1599
267,2101,-1,3,1599
267,2821,-1,3,1599
803,1287,-1,3,1599
1287,2101,-1,3,1599
1287,2821,-1,3,1599
2127,2918,-1,3,1608
455,776,-1,3,1610
2218,2918,-1,3,1611
1051,2852,-1,3,1612
909,1919,-1,3,1625
1919,2226,-1,3,1625
1919,2485,-1,3,1625
1626,2509,-1,3,1632
133,1223,-1,3,1634
2267,2819,-1,3,1639
607,2972,-1,3,1641
2081,2972,-1,3,1641
757,2267,-1,3,1642
2267,3020,-1,3,1642
132,2200,-1,3,1649
2200,2662,-1,3,1649
2371,2702,-1,3,1650
2371,2489,-1,3,1653
443,830,-1,3,1654
502,2489,-1,3,1656
1092,2157,-1,3,1665
2082,2157,-1,3,1665
713,1092,-1,3,1668
713,2082,-1,3,1668
548,713,-1,3,1671
671,735,-1,3,1673
548,715,-1,3,1674
548,1932,-1,3,1674
548,2320,-1,3,1674
671,1642,-1,3,1676
715,1066,-1,3,1677
1066,1932,-1,3,1677
1066,2320,-1,3,1677
437,2949,-1,3,1718
273,751,-1,3,1727
273,2033,-1,3,1727
770,1265,-1,3,1734
199,895,-1,3,1735
199,2306,-1,3,1735
413,895,-1,3,1735
413,2306,-1,3,1735
1672,2982,-1,3,1744
1211,3033,-1,3,1749
2274,3033,-1,3,1749
629,1211,-1,3,1752
629,2274,-1,3,1752
1211,2520,-1,3,1752
2274,2520,-1,3,1752
629,2228,-1,3,1755
629,2499,-1,3,1755
2228,2520,-1,3,1755
2499,2520,-1,3,1755
127,739,-1,3,1756
2228,2258,-1,3,1758
2258,2499,-1,3,1758
1804,2406,-1,3,1760
261,2920,-1,3,1768
1641,3011,-1,3,1788
1436,2451,-1,3,1790
2262,3011,-1,3,1791
2451,2973,-1,3,1793
2008,2486,-1,3,1800
2287,2847,-1,3,1822
1046,2287,-1,3,1825
833,2257,-1,3,1830
344,2257,-1,3,1833
344,1933,-1,3,1836
280,311,-1,3,1843
280,887,-1,3,1843
352,1847,-1,3,1845
280,436,-1,3,1846
352,894,-1,3,1848
436,1855,-1,3,1849
389,1608,-1,3,1864
389,2854,-1,3,1864
272,389,-1,3,1867
2531,3039,-1,3,1868
272,3081,-1,3,1870
2934,3039,-1,3,1871
547,914,-1,3,1878
914,1767,-1,3,1878
338,782,-1,3,1892
305,2530,-1,3,1893
305,2790,-1,3,1893
2071,2757,-1,3,1894
782,2322,-1,3,1895
782,2577,-1,3,1895
2089,2530,-1,3,1896
2089,2790,-1,3,1896
2322,2559,-1,3,1898
2559,2577,-1,3,1898
238,1275,-1,3,1905
498,1733,-1,3,1906
128,498,-1,3,1909
1991,2524,-1,3,1951
203,649,-1,3,1962
649,2150,-1,3,1965
275,884,-1,3,1988
275,1911,-1,3,1988
849,2932,-1,3,1990
279,903,-1,3,2011
274,660,-1,3,2018
274,2687,-1,3,2018
9,239,-1,3,2032
297,2802,-1,3,2037
1354,2802,-1,3,2040
2584,2802,-1,3,2040
2273,2992,-1,3,2049
37,2273,-1,3,2052
262,2273,-1,3,2052
610,2273,-1,3,2052
2273,2505,-1,3,2052
224,2344,-1,3,2053
519,2203,-1,3,2054
1836,2203,-1,3,2057
1794,1836,-1,3,2060
1629,1794,-1,3,2063
2792,2977,-1,3,2081
2792,2827,-1,3,2084
640,2827,-1,3,2087
640,1657,-1,3,2090
640,2504,-1,3,2090
2149,2569,-1,3,2091
2569,2600,-1,3,2091
1157,1771,-1,3,2092
1771,2753,-1,3,2092
652,2862,-1,3,2100
563,1343,-1,3,2116
1343,1379,-1,3,2116
1017,2930,-1,3,2118
785,2478,-1,3,2123
584,2478,-1,3,2126
1757,2478,-1,3,2126
1825,2478,-1,3,2126
2496,3080,-1,3,2138
2496,2580,-1,3,2141
1624,2284,-1,3,2155
1624,2377,-1,3,2155
435,1624,-1,3,2158
349,435,-1,3,2161
166,2278,-1,3,2169
818,1798,-1,3,2192
818,1775,-1,3,2195
973,2056,-1,3,2244
1922,2700,-1,3,2253
426,1922,-1,3,2256
163,2483,-1,3,2268
163,2881,-1,3,2268
2483,2625,-1,3,2268
2483,2764,-1,3,2268
2625,2881,-1,3,2268
2764,2881,-1,3,2268
71,1247,-1,3,2269
650,1247,-1,3,2269
163,2394,-1,3,2271
163,2674,-1,3,2271
2394,2625,-1,3,2271
2394,2764,-1,3,2271
2625,2674,-1,3,2271
2674,2764,-1,3,2271
1247,1250,-1,3,2272
1247,2239,-1,3,2272
643,2780,-1,3,2295
2395,2780,-1,3,2295
556,1584,-1,3,2312
291,3087,-1,3,2313
1584,1969,-1,3,2315
745,3087,-1,3,2316
1252,3087,-1,3,2316
1224,1969,-1,3,2318
965,1534,-1,3,2330
169,302,-1,3,2337
633,860,-1,3,2339
860,1140,-1,3,2342
860,1887,-1,3,2342
183,880,-1,3,2347
183,2978,-1,3,2347
534,880,-1,3,2350
534,2978,-1,3,2350
2216,2445,-1,3,2367
623,2362,-1,3,2397
1955,2362,-1,3,2397
1128,1625,-1,3,2401
386,2733,-1,3,2402
1073,2733,-1,3,2402
424,450,-1,3,2409
424,2277,-1,3,2412
1714,1809,-1,3,2424
1714,2774,-1,3,2424
935,3089,-1,3,2428
173,359,-1,3,2429
376,2473,-1,3,2444
376,1736,-1,3,2447
482,951,-1,3,2498
823,2565,-1,3,2500
226,2424,-1,3,2505
918,1742,-1,3,2507
1742,3008,-1,3,2507
1742,2448,-1,3,2510
383,2407,-1,3,2522
422,2407,-1,3,2522
383,2786,-1,3,2525
422,2786,-1,3,2525
2370,2638,-1,3,2534
210,2994,-1,3,2561
368,2994,-1,3,2561
1518,2295,-1,3,2563
1518,2323,-1,3,2563
210,780,-1,3,2564
368,780,-1,3,2564
189,1167,-1,3,2565
406,1167,-1,3,2565
1167,1556,-1,3,2565
719,767,-1,3,2572
1614,1666,-1,3,2586
1614,3074,-1,3,2586
494,1666,-1,3,2589
494,3074,-1,3,2589
2442,2823,-1,3,2607
227,2936,-1,3,2608
445,1185,-1,3,2612
872,1266,-1,3,2666
318,1498,-1,3,2690
141,1609,-1,3,2697
541,775,-1,3,2707
775,1759,-1,3,2707
541,3038,-1,3,2710
1759,3038,-1,3,2710
666,1109,-1,3,2724
882,1373,-1,3,2733
485,516,-1,3,2746
485,2860,-1,3,2746
485,2868,-1,3,2746
516,3046,-1,3,2749
2860,3046,-1,3,2749
2868,3046,-1,3,2749
2155,2285,-1,3,2750
2155,2521,-1,3,2753
2521,2988,-1,3,2756
564,958,-1,3,2757
564,1153,-1,3,2757
564,1313,-1,3,2757
2602,3024,-1,3,2764
265,712,-1,3,2775
265,1658,-1,3,2778
247,796,-1,3,2789
460,796,-1,3,2789
464,796,-1,3,2792
2019,2281,-1,3,2802
2281,2551,-1,3,2802
2281,2909,-1,3,2805
417,2909,-1,3,2808
515,546,-1,3,2819
658,2261,-1,3,2827
954,1735,-1,3,2841
1277,1735,-1,3,2844
602,2993,-1,3,2857
1294,2279,-1,3,2858
1294,3001,-1,3,2858
886,1730,-1,3,2862
886,2770,-1,3,2862
235,2783,-1,3,2869
1239,1605,-1,3,2870
115,288,-1,3,2891
115,575,-1,3,2891
216,288,-1,3,2891
216,575,-1,3,2891
554,1194,-1,3,2935
484,2124,-1,3,2948
271,2987,-1,3,2963
1209,1950,-1,3,2977
1950,2899,-1,3,2977
252,582,-1,3,2992
252,1114,-1,3,2992
471,912,-1,3,3005
912,1096,-1,3,3005
1649,2618,-1,3,3118
778,2399,-1,3,3122
1628,2399,-1,3,3122
2091,2907,-1,3,3139
414,1700,-1,3,3151
926,1700,-1,3,3151
1700,2460,-1,3,3151
1551,1753,-1,3,3177
577,1740,-1,3,3233
187,655,-1,3,3235
187,949,-1,3,3235
215,1740,-1,3,3236
655,1640,-1,3,3238
655,2011,-1,3,3238
949,1640,-1,3,3238
949,2011,-1,3,3238
144,453,-1,3,3270
453,862,-1,3,3270
1544,1739,-1,3,3301
931,1665,-1,3,3312
1607,1665,-1,3,3312
1617,1665,-1,3,3312
881,2740,-1,3,3332
1104,1623,-1,3,3370
1104,2259,-1,3,3370
1646,2681,-1,3,3386
1653,2681,-1,3,3389
1543,3004,-1,3,3405
2015,2777,-1,3,3409
1568,2777,-1,3,3412
2,2956,-1,3,3456
857,2956,-1,3,3456
137,2400,-1,3,3464
1695,2800,-1,3,3492
693,1706,-1,3,3536
1619,2981,-1,3,3537
1359,1573,-1,3,3550
1359,1655,-1,3,3550
1428,1573,-1,3,3550
1428,1655,-1,3,3550
1573,1632,-1,3,3550
1632,1655,-1,3,3550
615,2741,-1,3,3552
615,1652,-1,3,3555
1604,1652,-1,3,3558
467,1396,-1,3,3563
397,1547,-1,3,3598
392,492,-1,3,3614
492,1154,-1,3,3614
217,708,-1,3,3645
1271,2432,-1,3,3709
458,1353,-1,3,3727
829,1368,-1,3,3732
425,2543,-1,3,3751
752,1931,-1,3,3847
752,2933,-1,3,3847
478,622,-1,3,3879
511,622,-1,3,3879
1575,2225,-1,3,3941
314,1455,-1,3,3954
524,2436,-1,3,3999
298,2436,-1,3,4002
1582,2913,-1,3,4016
1461,1582,-1,3,4019
1489,1582,-1,3,4019
1582,1618,-1,3,4019
542,1690,-1,3,4024
1409,1690,-1,3,4027
761,846,-1,3,4100
761,1689,-1,3,4100
2062,2428,-1,3,4143
1656,1744,-1,3,4145
1636,1744,-1,3,4148
1012,1166,-1,3,4167
878,1060,-1,3,4196
1060,1746,-1,3,4196
878,1957,-1,3,4199
1746,1957,-1,3,4199
1957,2654,-1,3,4202
2668,3035,-1,3,4223
1591,2159,-1,3,4282
2092,2639,-1,3,4322
2639,3022,-1,3,4322
1738,2910,-1,3,4345
525,648,-1,3,4407
1569,3040,-1,3,4418
1979,3040,-1,3,4421
292,789,-1,3,4451
1879,2215,-1,3,4464
337,1467,-1,3,4473
1467,2102,-1,3,4473
1467,2943,-1,3,4476
107,1576,-1,3,4487
714,1443,-1,3,4492
1443,2231,-1,3,4492
459,668,-1,3,4502
1179,1320,-1,3,4506
1184,2628,-1,3,4576
236,1125,-1,3,4603
2025,2492,-1,3,4667
1634,1662,-1,3,4671
709,2204,-1,3,4675
709,2439,-1,3,4675
1384,1647,-1,3,4679
312,1579,-1,3,4687
332,1579,-1,3,4687
2229,2232,-1,3,4689
530,3059,-1,3,4768
1577,1904,-1,3,4781
1577,2718,-1,3,4784
446,2397,-1,3,4857
446,3066,-1,3,4860
1399,1554,-1,3,4900
645,1750,-1,3,4911
1731,2035,-1,3,4924
508,1389,-1,3,5081
871,1389,-1,3,5081
1801,2849,-1,3,5109
1280,2179,-1,3,5189
1558,2787,-1,3,5191
2557,2743,-1,3,5235
561,697,-1,3,5271
1085,2211,-1,3,5304
1085,2547,-1,3,5307
1303,1725,-1,3,5395
470,1725,-1,3,5398
470,2236,-1,3,5401
1563,1751,-1,3,5469
1751,2456,-1,3,5472
620,1415,-1,3,5483
1123,1415,-1,3,5483
402,555,-1,3,5602
1485,1514,-1,3,5707
1514,1686,-1,3,5707
828,1093,-1,3,5778
1509,1747,-1,3,5847
1219,1456,-1,3,6072
750,1596,-1,3,6154
1434,1888,-1,3,6707
811,821,-1,3,6771
452,1007,-1,3,6772
681,986,-1,3,7606
742,2220,-1,3,8693
1008,1318,-1,4,8
1041,1318,-1,4,8
1168,1318,-1,4,8
1195,1318,-1,4,8
1204,1410,-1,4,9
1053,1338,-1,4,10
1053,1529,-1,4,10
1053,1702,-1,4,10
1039,1338,-1,4,14
1039,1529,-1,4,14
1039,1702,-1,4,14
1145,1338,-1,4,14
1145,1529,-1,4,14
1145,1702,-1,4,14
1338,1532,-1,4,14
1529,1532,-1,4,14
1532,1702,-1,4,14
1531,1710,-1,4,20
960,1442,-1,4,23
1003,2148,-1,4,26
1038,1442,-1,4,27
1056,1442,-1,4,27
1442,1530,-1,4,27
1003,1080,-1,4,30
1057,1080,-1,4,34
952,1256,-1,4,37
1256,1311,-1,4,37
1256,1460,-1,4,37
1055,1057,-1,4,38
1057,2578,-1,4,38
937,1028,-1,4,40
937,1943,-1,4,40
952,970,-1,4,41
952,1198,-1,4,41
952,1235,-1,4,41
970,1311,-1,4,41
970,1460,-1,4,41
1198,1311,-1,4,41
1198,1460,-1,4,41
1235,1311,-1,4,41
1235,1460,-1,4,41
1055,1097,-1,4,42
1055,1807,-1,4,42
1097,2578,-1,4,42
1807,2578,-1,4,42
1028,1036,-1,4,44
1036,1943,-1,4,44
1097,1403,-1,4,46
1403,1807,-1,4,46
1024,1036,-1,4,48
1036,1076,-1,4,48
1312,1403,-1,4,50
1263,1307,-1,4,51
621,1024,-1,4,52
621,1076,-1,4,52
1363,1497,-1,4,53
1497,3045,-1,4,53
1261,1312,-1,4,54
16,1307,-1,4,55
1264,1307,-1,4,55
621,1025,-1,4,56
621,2093,-1,4,56
1262,1363,-1,4,57
1262,3045,-1,4,57
1314,1363,-1,4,57
1314,3045,-1,4,57
1261,1940,-1,4,58
16,1374,-1,4,59
16,2002,-1,4,59
16,2950,-1,4,59
1264,1374,-1,4,59
1264,2002,-1,4,59
1264,2950,-1,4,59
998,1940,-1,4,62
1206,1940,-1,4,62
1940,2202,-1,4,62
1940,3028,-1,4,62
1374,2585,-1,4,63
2002,2585,-1,4,63
2585,2950,-1,4,63
925,998,-1,4,66
925,1206,-1,4,66
925,2202,-1,4,66
925,3028,-1,4,66
998,2139,-1,4,66
998,2995,-1,4,66
1206,2139,-1,4,66
1206,2995,-1,4,66
2139,2202,-1,4,66
2139,3028,-1,4,66
2202,2995,-1,4,66
2995,3028,-1,4,66
380,972,-1,4,68
380,1355,-1,4,68
925,1613,-1,4,70
925,2252,-1,4,70
1613,2139,-1,4,70
1613,2995,-1,4,70
2139,2252,-1,4,70
2252,2995,-1,4,70
380,1105,-1,4,72
380,1122,-1,4,72
1613,2246,-1,4,74
2246,2252,-1,4,74
1131,1675,-1,4,77
1131,2712,-1,4,77
1548,1675,-1,4,77
1548,2712,-1,4,77
1675,2196,-1,4,77
2196,2712,-1,4,77
956,1675,-1,4,81
956,2712,-1,4,81
1639,1675,-1,4,81
1639,2712,-1,4,81
641,1059,-1,4,84
641,1834,-1,4,84
1059,2497,-1,4,84
1834,2497,-1,4,84
956,1293,-1,4,85
956,1401,-1,4,85
1293,1639,-1,4,85
1401,1639,-1,4,85
1059,2421,-1,4,88
1834,2421,-1,4,88
1293,2227,-1,4,89
1293,3073,-1,4,89
1401,2227,-1,4,89
1401,3073,-1,4,89
1005,1199,-1,4,91
1005,1226,-1,4,91
1005,2116,-1,4,91
1341,2421,-1,4,92
1141,1186,-1,4,94
1186,1578,-1,4,94
1005,1974,-1,4,95
1341,2147,-1,4,96
1341,2455,-1,4,96
992,1186,-1,4,98
1186,1208,-1,4,98
2147,2249,-1,4,100
2249,2455,-1,4,100
992,1611,-1,4,102
1208,1611,-1,4,102
1192,2249,-1,4,104
2249,2527,-1,4,104
642,1088,-1,4,105
642,1760,-1,4,105
642,2441,-1,4,105
932,1088,-1,4,105
932,1760,-1,4,105
932,2441,-1,4,105
993,1088,-1,4,105
993,1760,-1,4,105
993,2441,-1,4,105
1088,1202,-1,4,105
1088,1539,-1,4,105
1088,2656,-1,4,105
1202,1760,-1,4,105
1202,2441,-1,4,105
1539,1760,-1,4,105
1539,2441,-1,4,105
1760,2656,-1,4,105
2441,2656,-1,4,105
324,1432,-1,4,107
1182,1432,-1,4,107
1269,1432,-1,4,107
1432,2958,-1,4,107
1192,1383,-1,4,108
1383,2527,-1,4,108
324,2302,-1,4,111
1182,2302,-1,4,111
1269,2302,-1,4,111
2302,2958,-1,4,111
1383,1583,-1,4,112
1660,1909,-1,4,114
968,2302,-1,4,115
1048,2302,-1,4,115
2302,2706,-1,4,115
1583,2244,-1,4,116
1583,2963,-1,4,116
1660,1908,-1,4,118
1660,2016,-1,4,118
1660,2180,-1,4,118
968,1631,-1,4,119
968,2064,-1,4,119
968,2848,-1,4,119
1048,1631,-1,4,119
1048,2064,-1,4,119
1048,2848,-1,4,119
1631,2706,-1,4,119
2064,2706,-1,4,119
2706,2848,-1,4,119
2244,2843,-1,4,120
2843,2963,-1,4,120
1597,1670,-1,4,121
983,1908,-1,4,122
983,2016,-1,4,122
983,2180,-1,4,122
1070,1631,-1,4,123
1070,2064,-1,4,123
1070,2848,-1,4,123
1282,1631,-1,4,123
1282,2064,-1,4,123
1282,2848,-1,4,123
1553,1631,-1,4,123
1553,2064,-1,4,123
1553,2848,-1,4,123
1631,2989,-1,4,123
2064,2989,-1,4,123
2848,2989,-1,4,123
1276,2843,-1,4,124
1276,1420,-1,4,128
1276,1644,-1,4,128
1276,1960,-1,4,128
1276,2122,-1,4,128
999,1420,-1,4,132
999,1644,-1,4,132
999,1960,-1,4,132
999,2122,-1,4,132
1248,1420,-1,4,132
1248,1644,-1,4,132
1248,1960,-1,4,132
1248,2122,-1,4,132
1420,2402,-1,4,132
1644,2402,-1,4,132
1960,2402,-1,4,132
2122,2402,-1,4,132
1175,1381,-1,4,133
106,962,-1,4,134
962,1993,-1,4,134
110,1174,-1,4,135
999,1006,-1,4,136
1006,1248,-1,4,136
1006,2402,-1,4,136
1298,1381,-1,4,137
1381,2321,-1,4,137
110,2825,-1,4,139
590,1006,-1,4,140
1006,1030,-1,4,140
1006,2721,-1,4,140
1298,1812,-1,4,141
1298,1863,-1,4,141
1812,2321,-1,4,141
1863,2321,-1,4,141
1011,1812,-1,4,145
1011,1863,-1,4,145
1259,1812,-1,4,145
1259,1863,-1,4,145
1812,2537,-1,4,145
1863,2537,-1,4,145
1158,1633,-1,4,146
1158,2670,-1,4,146
1011,1243,-1,4,149
1011,1515,-1,4,149
1243,1259,-1,4,149
1243,2537,-1,4,149
1259,1515,-1,4,149
1515,2537,-1,4,149
1633,2622,-1,4,150
1633,2937,-1,4,150
1633,3063,-1,4,150
2622,2670,-1,4,150
2670,2937,-1,4,150
2670,3063,-1,4,150
1882,2691,-1,4,151
1243,2375,-1,4,153
1515,2375,-1,4,153
1643,2622,-1,4,154
1643,2937,-1,4,154
1643,3063,-1,4,154
528,2691,-1,4,155
2123,2691,-1,4,155
1643,1947,-1,4,158
528,2663,-1,4,159
528,2801,-1,4,159
2123,2663,-1,4,159
